sex,year,title,school_id,yearofphd,phd_id,business,basesalary,othersalary,salary,micro,macromoney,metrics,labor,io,public,enviroenergy,develop,intl,finance,health,expbehave,political,urban,econhist,educ,firstname,lastname,i_tenure
Male,2018,Professor,185,1972,41,0,180195.69,0,180195.6875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,297,942,1
Male,2018,Professor,220,1993,197,0,315517,49748,319058.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,943,1
Male,2018,Associate Professor,222,2007,220,0,148858,25688,151254,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,369,944,1
Female,2018,Assistant Professor,135,2015,22,0,154000,0,154000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,945,0
Male,2010,Professor,11,1984,139,1,495000,0,495000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,946,1
Male,2018,Professor,220,1983,234,0,328067,44575,328300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,947,1
Female,2018,Professor,220,1985,141,0,310730,21043,319731.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,948,1
Male,2018,Professor,220,1985,141,0,316833,15215,319616.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,948,1
Male,2018,Assistant Professor,10,2010,30,1,134000,0,134000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,381,949,0
Male,2017,Assistant Professor,48,2007,261,0,130361,0,130361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,950,0
Female,2018,Associate Professor,185,1994,149,1,164846.82,0,164846.8125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,709,951,1
Female,2018,Associate Professor,236,1993,171,0,13318,0,119862,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,186,952,1
Male,2017,Professor,229,1972,98,0,120686.94,0,120936.9921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,953,1
Male,2017,Professor,176,2013,242,1,151061.04,0,165413.03125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,770,954,1
Male,2018,Professor,223,1984,41,0,442175,192111,451479,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,571,955,1
Female,2016,Assistant Professor,227,2013,49,0,138342,33879,156029,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,501,956,0
Female,2018,Professor,261,2006,264,0,265200,0,265200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,485,957,1
Male,2016,Assistant Professor,222,2013,54,0,129692,0,141146,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,404,958,0
Male,2018,Professor,220,2003,220,0,247142,84074,253062.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,344,959,1
Female,2018,Associate Professor,227,2004,220,0,158583,7084,162433,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,283,960,1
Male,2014,Assistant Professor,261,2010,168,0,120372,0,120372,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,544,961,0
Male,2014,Professor,185,1976,61,0,130601.61,0,130601.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,962,1
Female,2008,Assistant Professor,48,2001,171,0,86719,0,86719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,963,0
Male,2010,Professor,220,1972,141,0,255000,,254033.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,964,1
Female,2018,Assistant Professor,185,2014,41,0,118450,0,118450,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,471,965,0
Male,2018,Associate Professor,261,2004,139,0,270000,0,270000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,405,966,1
Male,2018,Professor,227,1986,184,0,287717,86966,281000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,571,967,1
Female,2018,Associate Professor,221,2005,114,0,158852,0,162377,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,393,968,1
Male,2011,Professor,128,1983,141,0,248492.18,0,248492.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,969,1
Male,2018,Professor,139,1987,139,0,362301,0,362301,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,970,1
Male,2004,Professor,48,1987,197,0,90579,0,90579,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,715,971,1
Male,2015,Associate Professor,242,2005,61,0,230000,0,230000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,690,972,1
Male,2016,Professor,222,1967,176,0,298200,0,326787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,973,1
Male,2018,Assistant Professor,223,2008,197,0,169067,0,172887.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,974,0
Female,2015,Assistant Professor,159,2012,139,0,122196,0,122196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,484,975,0
Male,2018,Professor,220,1999,141,0,343350,69406,347200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197,976,1
Male,2018,Assistant Professor,128,2014,171,0,135310,0,135310,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,222,977,0
Female,2018,Professor,242,2002,184,0,310000,0,310000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,978,1
Male,2018,Assistant Professor,228,2013,171,0,143442,0,145867,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291,979,0
Male,2002,Assistant Professor,135,1995,226,0,72300,0,72300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,666,980,0
Male,2011,Professor,135,1973,171,0,191150,0,191150,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,690,981,1
Male,2011,Professor,229,1976,139,0,173250,0,174000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,982,1
Male,2013,Professor,221,1985,227,0,101504,0,85768.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,404,983,1
Female,2018,Assistant Professor,228,2017,41,0,55583,52788,122666.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,96,984,0
Male,2006,Professor,261,1978,105,0,208191,0,208191,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,419,985,1
Male,2007,Professor,128,1993,41,0,172803,0,172803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,656,986,1
Male,2018,Professor,261,1998,153,0,255000,0,255000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,987,1
Male,2018,Professor,223,2007,197,0,309358,69822,338948.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,988,1
Male,2005,Professor,11,1984,41,1,215721,0,215721,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,988,1
Male,2009,Assistant Professor,185,2005,184,1,121745,0,121745,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,294,989,0
Male,2010,Professor,209,1994,226,0,173016,0,173016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,990,1
Male,2017,Professor,176,2015,128,1,142390.89,0,144024.734375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,512,991,1
Male,2018,Professor,48,2000,57,0,153060,0,153060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,649,992,1
Male,2006,Professor,111,1969,220,1,162799,0,162799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,537,993,1
Male,2017,Professor,209,1960,41,0,104790,0,104790,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,994,1
Male,2006,Professor,135,1971,264,0,116500,0,116500,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,245,995,1
Female,2018,Assistant Professor,10,2012,221,1,126670,0,126670,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,343,996,0
Female,2018,Professor,261,2005,220,0,162690,0,162690,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,421,997,1
Male,2019,Assistant Professor,11,2012,153,1,122292,0,122292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,999,0
Male,2018,Professor,221,2003,22,0,162586,0,165271,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104,1000,1
Male,2019,Professor,11,1988,105,1,225745,0,225745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,1001,1
Male,2018,Professor,136,1970,136,0,271197,271197,271197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,571,1003,1
Male,2014,Assistant Professor,105,2010,70,0,128000,0,128000,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,720,1004,0
Male,2018,Assistant Professor,220,2015,98,0,140634,54732,151785,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,87,1005,0
Male,2016,Assistant Professor,11,2007,197,1,155250,0,155250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,1006,0
Male,2012,Professor,261,1988,197,0,265556,0,265556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,362,1008,1
Female,2017,Assistant Professor,111,2006,139,1,132069,0,132069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,1009,0
Male,2017,Professor,128,1980,114,0,140000,0,140000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,608,1010,1
Female,2012,Professor,220,1980,220,0,267550.02,,270760.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,700,1011,1
Female,2018,Associate Professor,209,2010,229,0,161073,0,161073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,1012,1
Female,2019,Associate Professor,248,2008,27,0,164500,0,164500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,664,1013,1
Male,2005,Assistant Professor,209,1996,184,0,87156,0,87156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1014,0
Male,2016,Assistant Professor,159,2013,184,0,122940,0,122940,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,106,1015,0
Male,2005,Professor,185,1973,225,0,94934,0,94934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,1016,1
Male,2007,Assistant Professor,105,2000,41,0,86933,0,86933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,1017,0
Male,2014,Assistant Professor,261,2007,226,0,103773,0,103773,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,606,1018,0
Male,2018,Professor,261,2000,184,0,446008,0,446008,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37,1019,1
Female,2018,Professor,220,1992,197,0,328208,19408,339454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1020,1
Male,2016,Professor,220,1981,141,0,234900,53115,234900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108,1021,1
Male,2011,Professor,135,1984,141,0,270850,0,270850,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,491,1021,1
Female,2010,Assistant Professor,248,2008,98,0,1e+05,0,1e+05,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,247,1022,0
Male,2018,Associate Professor,128,1990,141,0,139696.38,0,139696.375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,362,1023,1
Male,2018,Associate Professor,185,1979,185,0,106179.92,0,106179.921875,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,538,1024,1
Female,2018,Associate Professor,221,2011,242,0,145135,0,147951,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,667,1025,1
Female,2018,Assistant Professor,223,2013,240,0,159483,0,162891.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,669,1026,0
Male,2018,Assistant Professor,228,2014,135,0,127300,0,130858.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,1027,0
Male,2014,Assistant Professor,139,2007,153,0,119958,0,119958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,1028,0
Male,2018,Associate Professor,136,2000,171,0,113191,113191,113191,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,42,1029,1
Female,2011,Assistant Professor,236,2004,41,0,10146,0,91314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,418,1030,0
Female,2018,Assistant Professor,225,2017,223,0,114017,12889,116312.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,627,1030,0
Female,2018,Associate Professor,261,2011,264,0,193800,0,193800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,761,1030,1
Male,2018,Assistant Professor,105,2015,171,0,137500,498.19,137500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,516,1031,0
Male,2007,Assistant Professor,261,2004,197,0,96905,0,96905,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,783,1031,0
Female,2018,Professor,48,1999,264,0,151766,0,151766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,111,1032,1
Male,2018,Professor,242,1973,264,0,121541,0,121541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,1033,1
Male,2017,Professor,176,2000,103,1,181418.21,0,188469.1875,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,595,1034,1
Female,2018,Professor,185,1993,141,0,183561.42,0,183561.421875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,292,1035,1
Male,2007,Professor,236,1964,176,0,10548,0,94932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,1036,1
Male,2019,Professor,11,2002,171,0,303555,0,303555,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151,1037,1
Male,2013,Professor,221,1973,139,0,157429,0,155779,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,358,1038,1
Female,2015,Assistant Professor,221,2009,139,0,115493,0,121817.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,1040,0
Male,2018,Professor,228,1982,220,0,226250,500,233600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,1041,1
Male,2018,Assistant Professor,221,2017,27,0,139464,0,141756,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,641,1041,0
Female,2018,Associate Professor,221,2005,98,0,160465,0,163336,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,523,1042,1
Female,2009,Assistant Professor,236,2003,261,0,10250,0,92250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,1043,0
Male,2018,Professor,185,1991,184,0,251793.03,0,251793.03125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,362,1044,1
Male,2018,Professor,222,1989,114,0,198650,19744,201825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,1045,1
Male,2011,Professor,136,1994,48,0,170325,0,170325,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,478,1046,1
Female,2018,Professor,242,2001,173,0,242000,0,242000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,1047,1
Male,2004,Assistant Professor,111,1998,197,1,85600,0,85600,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130,1048,0
Male,2004,Professor,135,1980,98,0,205000,0,205000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,359,1049,1
Male,2018,Professor,242,1982,98,0,249583,0,249583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1050,1
Female,2016,Assistant Professor,225,2016,41,0,46375,12367,102835.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,113,1051,0
Male,2018,Professor,261,1996,41,0,331500,0,331500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,336,1052,1
Male,2018,Professor,261,1991,41,0,357000,0,357000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,443,1052,1
Male,2013,Professor,11,1987,229,1,258909,0,258909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,745,1052,1
Male,2014,Assistant Professor,223,2010,139,0,136467,0,133083.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,140,1053,0
Male,2018,Professor,226,1978,220,0,292833,25000,303550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1054,1
Male,2017,Professor,176,2011,221,1,170850.33,0,176288.96875,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,54,1055,1
Male,2018,Assistant Professor,261,2017,220,0,161262,0,161262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,513,1056,0
Male,2018,Assistant Professor,185,2017,98,1,214901.26,0,214901.265625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,683,1057,0
Male,2016,Assistant Professor,185,2011,68,1,184388.93,0,184388.9375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,553,1058,0
Male,2017,Professor,10,1983,175,1,259000,0,259000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,245,1059,1
Male,2018,Professor,111,1983,197,1,188680,0,188680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,362,1060,1
Female,2004,Assistant Professor,135,1996,24,0,87000,0,87000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,615,1061,0
Male,2018,Assistant Professor,111,2010,226,1,152000,0,152000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,699,1062,0
Male,2015,Professor,227,1975,153,0,153533,0,168044.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,1063,1
Male,2010,Assistant Professor,229,2008,245,0,116667,0,84583.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,640,1064,0
Male,2018,Professor,185,1988,111,0,262078.79,0,262078.796875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,1065,1
Male,2018,Professor,185,1995,105,1,215196.82,0,215196.8125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,1066,1
Male,2018,Professor,261,1999,141,0,306000,0,306000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1067,1
Male,2013,Assistant Professor,225,2007,10,0,96192,0,104854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,724,1067,0
Male,2018,Assistant Professor,135,2014,41,0,152000,0,152000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,650,1068,0
Male,2017,Associate Professor,228,2007,261,0,171583,20111,174670.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1069,1
Male,2018,Assistant Professor,242,2013,175,0,132500,0,132500,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,160,1070,0
Male,2018,Professor,185,1975,41,1,188288.49,0,188288.484375,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,505,1071,1
Male,2018,Associate Professor,226,2011,226,0,197756,80844,202686.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1072,1
Male,2018,Associate Professor,220,2007,214,0,245400,79824,250300,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,157,1073,1
Male,2018,Professor,242,1981,220,0,209165,0,209165,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,148,1075,1
Male,2013,Professor,261,1985,135,0,272700,0,272700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,608,1076,1
Male,2015,Professor,226,1972,197,0,169442,0,172067,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,621,1077,1
Male,2018,Professor,227,1978,141,0,246342,0,250279.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1078,1
Female,2018,Assistant Professor,228,2013,54,0,133042,0,135717,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,752,1079,0
Female,2018,Assistant Professor,221,2017,227,0,140553,0,143374.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,337,1080,0
Male,2013,Professor,159,1977,41,0,235152,0,235152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,607,1081,1
Male,2018,Associate Professor,10,1987,141,1,103020,0,103020,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,478,1082,1
Male,2018,Professor,227,1989,220,0,156983,13124,163737.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1083,1
Male,2018,Professor,220,2007,98,0,166667,146824,367667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,363,1084,1
Male,2018,Professor,135,1998,135,0,277000,0,277000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,504,1085,1
Male,2016,Professor,248,1985,264,0,203400,0,203400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,693,1086,1
Female,2018,Assistant Professor,128,2012,49,0,133364.24,0,133364.234375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,417,1087,0
Male,2013,Professor,229,1976,261,0,145925,0,152080.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,362,1088,1
Male,2018,Professor,242,1986,220,0,255293,0,255293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1089,1
Male,2018,Associate Professor,135,1999,171,0,177500,0,177500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1090,1
Male,2018,Associate Professor,220,2013,22,0,137787,11334,118472.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,1091,1
Male,2008,Professor,128,1966,98,0,186021.4,0,186021.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,456,1092,1
Male,2004,Assistant Professor,209,2002,261,0,75845.16,0,75845.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,1093,0
Male,2005,Associate Professor,229,1995,141,0,88000.02,0,89450.0078125,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,408,1094,1
Male,2018,Professor,227,1978,124,0,139692,0,141929.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,120,1095,1
Male,2004,Professor,185,1969,261,0,112162,0,112162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,1095,1
Male,2010,Assistant Professor,225,2006,184,0,87200.04,5195.64013671875,87200.0390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,1096,0
Male,2019,Associate Professor,248,2009,98,0,189500,0,189500,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,638,1097,1
Male,2018,Assistant Professor,261,2017,135,0,147900,0,147900,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130,1098,0
Male,2018,Professor,226,2002,264,0,237475,55337,241304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,1099,1
Male,2004,Professor,135,1979,175,0,163500,0,163500,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,325,1100,1
Male,2018,Professor,222,1998,197,0,291192,17421,295871,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,201,1101,1
Male,2010,Professor,10,1971,105,1,112000,0,112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,1101,1
Male,2018,Professor,185,1994,226,0,301277.63,0,301277.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,549,1101,1
Male,2018,Professor,128,2004,141,0,271000,0,271000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,44,1102,1
Female,2018,Professor,221,1991,141,0,186819,0,192217.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,161,1103,1
Male,2010,Associate Professor,220,2004,98,0,151500,17707.580078125,157249.984375,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1104,1
Male,2018,Professor,261,1995,41,0,374815,0,374815,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,130,1105,1
Male,2018,Assistant Professor,236,2010,261,0,17223,0,155007,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,794,1106,0
"",2004,Assistant Professor,209,1999,98,0,67614.75,0,67614.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,1107,0
Female,2018,Assistant Professor,236,2013,197,0,15522,0,139698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,764,1108,0
Female,2018,Assistant Professor,236,2015,261,0,15929,0,143361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,354,1109,0
Male,2010,Professor,105,1981,41,0,117135,29283.75,117135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1110,1
Male,2018,Assistant Professor,220,2014,98,0,159658,38658,162475,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,171,1111,0
Female,2016,Professor,229,1977,139,0,126301.7,0,125581.359375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1112,1
Male,2018,Professor,221,1992,98,0,300840,13589,303663,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,1113,1
Female,2018,Assistant Professor,227,2016,220,0,67792,68700,142725.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25,1114,0
Female,2012,Assistant Professor,226,2006,171,0,115300.02,25622.220703125,124908.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,1115,0
Female,2018,Professor,135,1990,184,0,277000,0,277000,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,439,1116,1
Female,2018,Assistant Professor,242,2011,233,0,120000,0,120000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1117,0
Female,2018,Professor,159,1998,248,0,187680,0,187680,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,380,1117,1
Female,2018,Professor,236,1961,98,0,16905,0,152145,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,377,1118,1
Female,2018,Associate Professor,105,2006,98,0,210000,0,210000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,604,1118,1
Male,2018,Professor,209,1987,139,0,211239,0,211239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,1119,1
Male,2017,Professor,226,1992,31,0,309232,160068,319051.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1120,1
Male,2017,Professor,176,1999,41,1,310623.46,0,314833.15625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1121,1
Male,2018,Assistant Professor,226,2013,264,0,149858,0,154045.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1122,0
Male,2018,Professor,223,1987,141,0,312650,165976,326497.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1123,1
Male,2015,Professor,108,2013,236,0,125422,0,126055.6015625,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,269,1124,1
Male,2018,Professor,242,1990,261,0,294000,0,294000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,608,1125,1
Male,2018,Professor,242,1988,41,0,144500,0,144500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,690,1126,1
Female,2018,Assistant Professor,226,2014,149,0,141292,0,143537.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,314,1127,0
Male,2018,Assistant Professor,135,2013,98,0,134500,0,134500,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,732,1128,0
Male,2019,Assistant Professor,248,2014,197,0,142000,0,142000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,1129,0
Male,2011,Professor,185,1967,171,0,166912.08,0,166912.078125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,293,1130,1
Male,2017,Associate Professor,229,1973,135,0,91996.08,0,92246.0390625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1131,1
Female,2017,Assistant Professor,128,2012,49,0,131221.02,0,131221.015625,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,433,1132,0
